Age,City_Tier,Education,Sector,Marital_Status,Dependents,Income,Rent,Groceries,Transport,Healthcare,Entertainment,Loan_Repayment,Savings_Goal,Potential_Savings
58,2,Bachelor,IT,Married,2,70832.17,17486.69,6623.41,3449.38,2842.07,3357.45,12316.28,5347.78,24756.89
34,1,HS,Manufacturing,Married,0,25736.4,5239.96,1892.31,2282.35,1601.31,1801.0,2857.82,2627.81,10061.64
43,1,Master,Finance,Single,3,67263.41,24434.63,7867.67,4425.98,,910.72,0.0,11298.26,27950.57
50,2,PhD,Gov,Married,0,54799.74,13882.55,5707.25,3214.22,2230.66,882.27,0.0,8057.69,28882.8
54,2,Bachelor,IT,Single,0,59404.75,9722.89,6008.57,3888.62,2812.17,3315.76,3606.7,3803.82,30050.04
54,2,Master,IT,Single,2,52633.4,13969.45,5172.31,4285.96,1892.08,2856.71,7334.1,4656.88,17122.78
34,2,Bachelor,Finance,Married,4,40780.31,8102.24,3739.06,3535.94,2606.23,783.67,3253.51,6053.81,18759.67
65,1,HS,Healthcare,Married,0,40423.82,10336.07,3308.61,3262.13,880.78,1579.49,3272.97,4145.34,17783.77
18,2,Bachelor,Finance,Married,1,28003.78,6764.41,2768.52,3955.37,625.62,2116.19,0.0,1770.8,11773.68
41,1,HS,Manufacturing,Single,0,35332.81,8203.75,2622.32,917.08,2624.66,2154.35,5045.94,1366.93,13764.7
47,2,Bachelor,Healthcare,Single,0,43445.0,10766.18,5988.04,2777.88,1766.35,1024.85,2632.02,2919.34,18489.68
20,2,Master,Healthcare,Married,0,43859.97,6413.57,4701.93,2980.42,2088.64,2039.95,0.0,3277.46,25635.46
39,1,Bachelor,Healthcare,Single,4,35209.63,6230.01,800.0,2911.35,472.59,3217.42,0.0,5164.27,21578.26
46,2,HS,Healthcare,Married,3,38519.42,7047.3,5291.53,2332.8,1815.58,2334.46,2436.57,6238.62,17261.18
47,1,HS,,Married,2,50831.62,9754.09,7163.82,3801.89,2054.59,1856.42,0.0,1528.63,26200.81
23,2,Bachelor,Retail,Married,3,18836.34,5834.91,1779.08,1036.92,1028.14,508.71,0.0,2196.68,8648.58
31,1,HS,Healthcare,Single,1,22767.99,5698.68,2023.55,1589.1,489.27,988.69,1283.98,2430.06,10694.72
29,2,Bachelor,Retail,Single,1,24626.41,5888.06,3361.21,1079.23,1626.19,1251.21,1892.19,4453.12,9528.31
48,2,Bachelor,Manufacturing,Single,0,45499.0,9857.91,6302.47,1567.91,2874.8,2612.37,0.0,7690.89,22283.55
33,1,Master,Gov,Married,2,52029.33,18656.61,2620.44,2816.02,2183.94,6101.06,0.0,6376.33,19651.25
45,2,Master,Retail,Married,2,34100.17,6194.97,4226.73,2402.31,1498.96,1118.82,0.0,4670.58,18658.38
53,3,HS,Healthcare,Married,1,32632.74,8863.72,4417.15,851.68,200.0,277.61,2248.62,3790.14,15773.96
56,3,Master,Manufacturing,Married,1,46808.63,12804.62,3815.68,3590.67,2811.6,3816.91,0.0,8042.82,19969.14
26,1,HS,IT,Married,1,46825.89,12575.2,3439.67,1881.03,1994.86,1586.28,7232.89,3240.88,18115.96
61,1,HS,Gov,Single,1,46674.34,9237.24,5580.65,3235.68,,2426.89,0.0,5624.7,23805.95
25,2,Bachelor,IT,Married,0,49558.04,7845.34,7976.18,3153.42,2796.58,3561.35,2210.85,9083.93,22014.31
19,3,HS,Manufacturing,Married,0,21863.26,,3112.01,631.77,1113.15,1090.28,1710.21,2765.12,8828.07
20,2,PhD,Manufacturing,Married,0,37261.44,8420.34,4571.21,1254.53,2121.55,2724.96,5016.36,5607.76,13152.49
27,2,Master,Manufacturing,Married,0,36802.79,7607.52,3563.25,2971.3,1810.51,3583.07,0.0,2618.46,17267.14
59,3,Master,Manufacturing,Married,1,45097.28,8823.05,4582.19,3495.59,1031.47,2850.13,0.0,2232.74,24314.86
27,1,HS,Healthcare,Married,0,37222.87,10072.14,3684.09,1498.38,1456.51,2294.89,4167.05,2299.56,14049.8
51,2,Bachelor,IT,Single,0,42338.72,8892.88,3888.56,2241.66,1312.45,4087.08,5367.67,2945.83,16548.43
38,2,Bachelor,IT,Single,0,41162.54,6806.72,3330.07,2793.74,2309.73,1504.33,0.0,3112.34,24417.96
19,2,HS,Healthcare,Single,0,25815.62,9646.94,3129.39,1350.01,1405.2,222.57,2777.02,700.19,7284.48
39,3,Master,Retail,Single,2,35296.98,10817.02,2095.7,2037.73,1384.1,1883.09,0.0,968.63,17079.34
19,2,Master,Healthcare,Married,1,40258.0,7884.2,5046.73,2891.94,2888.28,2532.28,0.0,5611.28,19014.57
40,2,Master,Gov,Single,0,23684.53,7772.43,2017.73,851.15,1459.96,0.0,0.0,1617.91,11583.26
44,2,Master,IT,Single,0,71316.77,9753.39,8193.92,3772.56,3382.08,6302.33,0.0,8935.57,39912.49
43,1,HS,Manufacturing,Married,0,37900.36,5621.58,2944.83,2319.68,1525.13,722.84,0.0,4144.38,24766.29
31,3,Master,Manufacturing,Married,0,22266.39,4250.68,1143.53,1438.0,391.71,1076.18,,2131.93,10483.68
54,3,Master,Finance,Single,0,47414.93,14340.9,6818.72,3201.17,1763.14,3432.6,6109.36,8585.41,11749.04
46,3,Bachelor,Retail,Married,0,21400.6,3870.67,2777.4,1306.18,379.41,888.18,0.0,2025.12,12178.75
30,3,HS,IT,Single,0,31686.87,8645.19,2859.95,1566.0,468.12,607.9,4751.17,3856.36,12788.54
38,1,Bachelor,Manufacturing,Married,2,36515.64,6002.57,5916.37,3296.19,1057.19,1915.63,5305.78,5482.1,13021.92
23,2,HS,Finance,Single,0,25839.99,5986.18,3861.43,1335.23,273.95,2942.82,0.0,1839.02,11440.37
62,2,HS,Manufacturing,Married,0,49653.44,11572.22,5834.82,1145.95,1982.47,377.47,0.0,3601.25,28740.52
54,1,Master,Retail,Single,1,57037.87,10346.61,3233.17,1076.77,1287.12,488.93,11383.75,8921.2,29221.52
31,2,PhD,Retail,Married,0,48289.53,12100.42,2886.62,2590.23,1175.35,1013.24,0.0,6977.0,28523.67
50,2,Master,Retail,Married,1,40402.67,6727.47,4259.58,3318.77,2711.22,1022.05,0.0,0.0,22363.58
50,1,HS,Finance,Married,4,47308.23,7026.14,6200.74,3520.02,3160.49,2110.26,0.0,5333.03,25290.58
47,3,Bachelor,IT,Single,0,43216.5,8121.94,6544.16,2973.97,977.86,4685.98,4226.29,3691.22,15686.3
20,1,Bachelor,Retail,Married,3,32154.32,4860.35,3469.57,3705.77,1300.7,2013.37,2575.81,3618.43,14228.75
60,2,Bachelor,,Single,0,67032.63,9733.66,8375.06,3199.85,1653.63,1932.48,0.0,8304.7,42137.96
63,3,Bachelor,Manufacturing,Single,1,38592.01,12430.1,5254.07,3090.35,3008.63,2121.67,0.0,4385.58,12687.19
64,2,Master,Retail,Married,0,43863.45,9121.71,2198.6,2354.82,2202.42,2482.32,4684.26,5207.82,20819.33
65,1,Master,Manufacturing,Single,2,76504.63,16111.5,6332.97,4413.85,,8092.79,0.0,13309.91,37249.51
62,2,Master,Manufacturing,Single,4,51607.98,10524.95,5834.47,3553.35,2431.68,2516.29,8058.73,9556.57,18688.51
53,3,HS,Gov,Single,1,20112.12,3832.09,2365.12,1661.84,819.96,366.09,2911.75,3835.62,8155.27
20,3,Bachelor,Gov,Single,1,32455.79,2228.41,2195.74,2260.04,2219.12,2172.12,0.0,3387.92,21380.36
40,2,Bachelor,IT,Married,2,48455.23,13483.7,5866.47,1191.5,409.04,822.34,0.0,6243.51,26682.18
29,1,Bachelor,Retail,Single,0,33031.86,11405.18,4105.17,1944.45,744.11,1538.12,3598.47,5574.87,9696.36
28,2,Master,Manufacturing,Married,2,20576.38,3919.21,2200.67,1436.81,419.05,1251.05,2306.11,2424.78,9043.47
57,1,HS,Retail,Single,0,43608.22,9930.18,5234.57,1457.29,3164.24,2701.68,0.0,2432.03,21120.26
57,3,HS,Manufacturing,Married,3,23357.65,5545.01,2582.37,1433.92,1670.55,1585.71,0.0,4413.09,10540.09
43,2,Master,Gov,Single,3,51488.78,9970.8,5913.56,4486.56,3202.36,3354.1,0.0,3249.17,24561.4
53,3,Bachelor,Retail,Married,1,20450.06,3796.18,1910.3,1538.9,510.0,1524.32,0.0,3499.57,11170.36
24,3,Bachelor,,Married,0,27878.47,6762.1,2161.85,1120.58,1796.35,0.0,264.28,2299.63,15773.32
28,2,Master,Manufacturing,Single,0,46428.35,6504.82,4356.66,2802.77,1159.1,1912.8,0.0,7559.56,29692.2
59,3,Bachelor,Finance,Single,2,46413.79,12652.89,5106.34,4337.69,,3767.99,1080.5,7663.17,17186.86
39,2,Bachelor,Finance,Single,0,44087.64,8437.63,1617.51,2741.68,1984.69,273.0,0.0,2535.24,29033.13
44,1,HS,Manufacturing,Married,1,38719.53,3373.09,2532.56,1952.86,1413.0,2019.21,0.0,4760.62,27428.82
40,3,Bachelor,Manufacturing,Married,2,19619.62,3040.81,1518.36,1273.57,1002.77,234.06,0.0,2485.06,12550.06
27,2,Bachelor,Healthcare,Single,0,28368.53,5678.48,1559.04,2227.6,1436.02,1668.09,0.0,3997.06,15799.29
57,3,Bachelor,Healthcare,Single,1,40838.99,11122.83,4034.97,1409.42,1742.49,2400.31,0.0,6270.01,20128.96
54,1,Bachelor,Finance,Single,1,68696.96,20715.36,2001.32,3743.0,3187.02,3659.2,0.0,7487.19,35391.07
50,2,HS,Finance,Single,4,44757.63,12020.13,5012.34,2808.16,1832.74,1516.95,6651.33,5541.11,14915.97
34,3,HS,IT,Single,4,23007.1,5655.9,2063.91,1918.17,720.75,427.81,2284.34,2481.38,9936.22
48,1,Bachelor,Manufacturing,Married,1,51062.07,13726.02,5400.74,3060.89,2864.9,4047.89,0.0,6114.76,21961.63
63,2,Bachelor,Manufacturing,Married,1,48898.43,8910.63,6556.81,3539.3,2391.7,1629.17,0.0,8748.58,25870.83
49,2,HS,IT,Single,0,30651.01,7807.66,3786.24,1203.09,890.01,1497.08,364.33,5172.11,15102.6
41,1,Master,IT,Married,0,50834.74,14669.66,3228.68,3129.37,1004.8,2826.97,0.0,9818.57,25975.26
30,1,HS,Finance,Single,2,44301.99,,3194.3,3840.05,2432.66,708.67,7184.04,4919.52,19428.83
43,3,Bachelor,Manufacturing,Married,2,29758.48,5180.83,2233.57,1287.18,1868.3,1484.53,0.0,3344.48,17704.07
35,1,Bachelor,Gov,Single,0,45037.34,8626.51,8203.61,3708.41,1868.78,3063.56,0.0,5702.7,19566.48
47,3,Bachelor,Gov,Single,3,38669.05,5068.41,1837.01,3068.62,1661.03,2206.94,0.0,2167.7,24827.05
20,3,Bachelor,Manufacturing,Single,0,28580.8,8437.06,2591.2,2107.04,2215.78,1062.58,0.0,2805.98,12167.13
27,2,HS,Healthcare,Single,3,22586.1,4268.03,3005.32,2379.16,200.0,592.32,1718.53,3574.47,10422.74
55,2,HS,Healthcare,Married,1,36032.82,4395.38,3511.09,1495.67,1561.24,1339.18,0.0,4855.72,23730.27
36,1,HS,Manufacturing,Single,0,33218.7,2628.12,3044.8,1921.59,752.54,673.01,6032.68,4615.92,18165.96
38,3,HS,Retail,Single,2,23579.07,,3349.91,1603.0,531.39,1830.26,0.0,3055.2,8891.42
44,1,Bachelor,Finance,Married,3,63169.22,17849.06,2973.43,2341.37,2096.67,3951.32,,7562.34,33957.38
39,2,Bachelor,Manufacturing,Married,4,21665.76,3706.67,2497.5,1136.23,689.56,1983.86,769.42,2484.79,10882.53
54,3,HS,Gov,Single,2,27977.48,7305.05,2165.76,1783.05,200.0,1613.94,0.0,3944.97,14909.68
29,2,Bachelor,Manufacturing,Married,4,33022.87,4964.22,3520.49,2603.45,1421.09,2006.72,0.0,4288.3,18506.91
54,2,HS,Manufacturing,Married,1,41073.97,8869.18,5473.08,2052.64,1358.11,2109.45,0.0,6649.13,21211.52
28,3,Master,Retail,Married,3,32390.83,5659.17,2663.68,1414.66,2162.18,3699.58,0.0,765.84,16791.55
35,1,Bachelor,Manufacturing,Married,1,26178.12,3934.59,2522.64,1158.59,1436.23,1159.12,,2424.1,11578.61
46,1,Bachelor,Gov,Married,0,31062.39,8512.5,4091.73,2103.41,223.64,1770.63,5404.54,2574.47,8955.95
60,2,HS,Finance,Single,4,47091.8,11419.64,2446.54,4768.12,1795.2,3795.76,8456.56,4559.25,14409.99
29,3,,Retail,Married,0,30996.69,6171.96,3790.25,1393.02,2698.48,2252.97,1492.59,2686.32,13197.4
46,3,Bachelor,IT,Single,0,45116.28,11851.39,3732.05,2151.35,1061.13,3496.06,0.0,6075.91,22824.3
21,3,PhD,Healthcare,Single,0,35685.98,8135.53,4574.22,2012.44,551.09,484.67,0.0,7626.93,19928.04
21,3,HS,IT,Single,1,18170.26,3155.81,1715.31,1436.7,632.19,368.1,0.0,1356.43,10862.15
54,1,Bachelor,Healthcare,Single,0,48921.44,7983.16,4111.27,1920.86,860.94,750.68,6216.95,6362.22,27077.57
52,2,Master,Healthcare,Married,1,45139.95,12122.57,4734.88,4121.32,2774.78,1020.82,5202.73,6157.12,15162.85
36,1,Bachelor,Manufacturing,Married,1,37184.5,8445.58,5054.15,3972.83,1367.43,1645.91,2311.86,6663.57,14386.75
47,3,Bachelor,Gov,Married,2,26680.62,5449.35,2318.68,2003.69,1168.22,1282.31,3959.41,371.05,10498.96
36,3,Master,Retail,Married,4,31360.24,6461.16,2664.36,1330.56,883.96,2120.97,2716.94,2848.57,15182.29
31,2,Bachelor,Retail,Single,1,34150.52,9810.29,4624.26,2264.76,3063.13,0.0,0.0,4873.44,14388.08
38,3,HS,Retail,Married,0,21050.39,5532.93,2039.04,1518.98,327.7,0.0,0.0,1879.56,11631.74
32,2,Master,IT,Married,0,45765.09,9896.35,4088.81,923.4,1364.28,4553.84,3416.83,3455.36,21521.57
57,1,HS,Manufacturing,Single,1,39235.35,14041.41,3564.88,4555.16,2285.35,595.09,0.0,6507.53,14193.45
37,2,,Finance,Married,1,65373.73,14320.48,8382.63,5355.83,1880.81,5186.01,,13895.47,30247.98
33,3,HS,Manufacturing,Married,1,17705.17,4460.52,2188.38,1616.78,817.04,1415.36,2553.23,2767.21,4653.87
43,2,HS,IT,Single,0,42769.31,11350.38,3056.96,3878.75,595.06,3769.92,2184.03,4218.67,17934.19
54,1,Bachelor,Finance,Single,1,50810.64,5947.38,4219.55,3005.22,2255.57,3989.3,0.0,6583.87,31393.62
31,3,Master,Healthcare,Married,1,21104.97,4335.69,2678.39,1287.88,1029.16,1033.86,2815.52,2910.62,7924.46
63,2,HS,IT,Married,2,148714.94,14370.59,5461.86,2468.72,2202.94,1332.06,9800.21,9786.17,113078.56
40,2,HS,IT,Single,2,39143.63,2906.16,963.1,1818.38,1031.51,1805.21,0.0,4114.61,30619.27
49,3,HS,Retail,Married,1,21367.16,5108.4,2278.47,1791.7,406.63,580.65,0.0,3599.66,11201.31
63,2,HS,Finance,Single,0,41765.06,4652.6,3980.52,2045.29,1513.34,2949.6,0.0,10487.79,26623.72
38,2,HS,Manufacturing,Married,1,22166.29,8537.53,2920.18,1395.65,526.1,779.25,0.0,3331.31,8007.58
27,1,Master,Retail,Married,3,33052.72,8870.05,4884.59,2344.87,200.0,3351.56,0.0,2638.44,13401.65
53,3,Bachelor,Manufacturing,Single,3,32048.48,5352.57,2851.06,2593.18,987.07,1367.92,0.0,5598.01,18896.68
18,2,HS,IT,Single,4,35663.73,,6370.16,1249.55,1198.17,2851.52,0.0,6162.44,11228.06
39,2,HS,Retail,Single,2,29415.62,8521.89,1353.89,2663.78,1103.91,1346.92,215.92,5471.73,14209.32
65,3,HS,Retail,Single,2,28951.98,7493.63,2755.21,2461.95,1647.96,1281.42,6098.6,4311.48,7213.21
37,1,Bachelor,Healthcare,Single,1,33214.41,8173.37,3327.83,2879.65,2459.58,2174.33,0.0,1175.22,14199.64
50,3,HS,Healthcare,Married,0,25597.94,5190.89,3088.27,1642.74,947.68,1173.43,1402.74,3882.37,12152.19
43,3,Master,Retail,Married,2,34858.9,7220.53,4470.78,1597.88,1626.41,834.81,0.0,8107.54,19108.49
28,3,HS,Manufacturing,Single,0,31145.55,7980.07,4187.32,1770.86,1045.38,1683.14,0.0,5663.31,14478.78
33,1,Bachelor,Manufacturing,Single,2,34902.79,12132.95,4287.69,1337.26,1863.41,1793.92,0.0,1821.66,13487.55
43,2,Bachelor,Healthcare,Married,1,27717.57,7464.38,3037.67,1258.85,1297.67,999.4,0.0,6460.21,13659.6
23,2,HS,IT,Married,1,35196.54,11426.9,3313.17,2915.19,1404.85,1690.14,0.0,1817.04,14446.28
37,3,Master,Healthcare,Married,1,44772.49,10418.58,2908.45,2952.65,2281.36,2223.03,0.0,5873.41,23988.41
37,3,Bachelor,Retail,Single,1,26684.54,5074.44,2449.38,2274.91,550.57,1470.59,266.13,3109.98,14598.52
58,2,HS,Manufacturing,Single,2,35133.47,11550.57,3338.3,2007.31,810.02,2017.12,0.0,1895.5,15410.15
23,2,Master,IT,Married,1,35651.77,12144.64,2152.62,2063.94,,2257.42,0.0,4788.21,15386.19
58,1,Bachelor,Healthcare,Married,2,47806.34,7468.73,5902.85,2940.91,816.07,712.21,0.0,6295.95,29965.57
37,2,HS,Retail,Single,0,27697.21,6029.49,2142.78,2247.95,939.31,243.62,3224.63,4392.9,12869.45
49,3,Bachelor,Finance,Married,2,34241.67,9971.81,4014.09,2934.96,1612.55,1563.13,0.0,5282.73,14145.13
44,3,Bachelor,Healthcare,Single,3,34381.55,6498.81,3802.32,2894.21,985.01,1231.12,0.0,2007.89,18970.08
32,2,HS,Finance,Single,3,26026.39,5507.77,1655.31,627.76,1093.33,1607.78,0.0,2908.44,15534.44
62,3,Bachelor,Retail,Married,1,38083.69,11525.72,2699.24,3953.55,1522.21,2808.71,1227.57,6486.93,14346.68
28,1,Master,Finance,Single,1,47542.56,10920.22,3821.51,3548.35,1985.05,1042.36,0.0,5272.47,26225.08
19,2,Bachelor,Healthcare,Single,1,26551.45,5523.61,2260.52,749.17,1628.9,2166.41,2016.91,4284.62,12205.94
54,2,Bachelor,Healthcare,Married,0,48298.05,12067.15,6924.46,2655.92,1899.89,4011.74,0.0,7019.85,20738.89
47,2,Bachelor,Manufacturing,Single,3,43233.95,11548.93,4615.52,4241.43,1654.32,2940.47,0.0,2551.01,18233.28
60,3,Bachelor,Gov,Single,0,39170.63,2287.31,3073.77,2294.91,655.8,2215.44,0.0,3453.5,28643.4
39,2,Bachelor,Gov,Single,0,33270.96,11736.4,4025.47,1821.52,2078.27,125.82,4774.89,5325.15,8708.59
18,1,HS,Manufacturing,Married,2,24500.38,5809.72,3572.82,667.27,1731.1,1252.05,4148.23,4469.04,7319.19
18,1,HS,Manufacturing,Married,0,18693.96,5272.53,1585.76,1719.68,1335.58,905.37,0.0,714.89,7875.04
38,2,Bachelor,Healthcare,Married,2,34304.47,9987.85,3359.54,2294.1,2140.95,2153.71,3159.66,4141.72,11208.66
29,2,Bachelor,Finance,Married,2,46627.29,7466.27,3801.67,2900.52,776.59,2783.91,0.0,3472.38,28898.33
62,2,Bachelor,Finance,Married,0,56962.52,6113.1,6709.98,3057.78,1061.3,3178.51,0.0,4744.13,36841.86
23,2,Bachelor,IT,Married,0,30732.34,8712.39,3530.96,2636.44,1082.92,963.55,0.0,3515.3,13806.08
60,1,Bachelor,IT,Single,1,77497.03,22078.17,8356.83,4848.88,2368.93,4455.47,8680.68,7503.4,26708.06
28,3,Bachelor,Healthcare,Married,0,28609.36,5011.06,2941.68,1076.3,1309.14,2101.86,483.66,2014.87,15685.65
23,2,Master,Manufacturing,Married,1,18210.69,5663.28,1146.43,1264.64,785.44,1554.05,0.0,4330.41,7796.85
31,2,Master,IT,Single,3,38488.09,6547.6,2090.45,2801.83,1085.29,1126.95,2011.07,3585.15,22824.9
24,2,Master,Gov,Single,1,22635.37,4384.51,2246.79,547.65,681.95,1711.92,2782.26,3371.3,10280.29
37,2,Master,Finance,Married,0,41009.24,8911.93,2691.73,3511.16,2457.85,2357.26,0.0,4967.97,21079.32
33,2,Master,Finance,Single,1,40793.96,6215.81,4365.15,1776.35,598.96,1847.17,0.0,7842.18,25990.51
43,1,HS,Healthcare,Married,0,44914.59,8764.72,2556.56,2442.75,2403.28,596.53,2923.67,5099.83,25227.08
43,3,Bachelor,Retail,Single,0,23306.93,5763.11,1959.65,729.47,878.04,1655.13,0.0,1324.8,12321.52
18,2,Bachelor,Retail,Single,3,13523.28,3935.53,1164.5,926.7,571.85,154.97,1571.45,2186.55,5198.27
23,2,Bachelor,Finance,Single,3,37156.98,8580.35,939.91,2003.61,,1336.38,0.0,6025.58,22723.35
25,3,Master,Retail,Married,2,23960.62,4891.15,1759.6,1952.08,831.22,1263.03,0.0,4974.44,13263.53
27,2,HS,Healthcare,Single,2,30727.36,4897.25,3315.98,1094.76,1220.81,3014.17,0.0,2580.13,17184.39
22,2,,Healthcare,Married,2,24571.9,5330.26,3598.09,1327.06,200.0,1433.7,1393.95,3030.62,11288.84
33,2,HS,Manufacturing,Married,1,45409.42,7739.26,6593.29,4009.56,2817.88,853.39,0.0,4645.57,23396.04
44,2,HS,IT,Single,1,40283.99,6642.34,4300.68,1171.01,763.33,2769.16,0.0,3131.42,24637.48
32,1,Bachelor,Retail,Single,0,28362.02,4799.74,3091.09,2035.55,1988.9,2219.13,0.0,3411.43,14227.61
33,3,HS,Healthcare,Married,0,26405.83,6290.13,3353.75,2559.08,1421.84,1255.18,0.0,3466.1,11525.86
40,2,HS,Manufacturing,Married,0,28004.08,6882.53,1940.93,1661.52,1340.62,2652.45,5326.4,1262.38,8199.62
44,3,Bachelor,Healthcare,Married,1,35574.15,7501.5,2050.63,2718.94,820.59,1814.64,265.42,5602.27,20402.43
33,3,Bachelor,Manufacturing,Married,0,25368.94,7362.39,1854.81,1298.32,672.04,232.35,2140.69,3599.21,11808.35
28,1,Bachelor,Retail,Married,1,38967.18,10976.29,3442.21,2574.84,2055.18,13.41,4564.89,1650.84,15340.36
37,2,HS,IT,Married,1,46409.64,7831.9,5366.5,2274.14,1691.98,1540.69,7358.07,5543.16,20346.36
19,1,PhD,IT,Single,2,48302.05,15154.2,3104.47,1996.9,2625.72,2648.84,4593.84,3333.91,18178.09
41,2,HS,Healthcare,Single,1,36434.49,3283.12,4106.75,1329.9,1836.2,2216.57,0.0,3720.56,23661.96
63,3,Bachelor,Finance,Single,2,52375.25,14461.71,4754.83,3802.97,2586.97,1214.37,7974.14,6382.83,17580.25
37,1,Master,IT,Single,1,76145.78,17888.16,5259.4,4410.41,4166.26,3751.4,,3590.07,40670.15
23,3,Master,IT,Single,3,23421.03,4643.29,3096.25,1084.91,627.38,22.43,473.06,3120.65,13473.7
51,2,Bachelor,Retail,Married,2,36961.11,7379.71,4712.74,2180.62,994.89,756.2,0.0,1536.38,20936.94
24,2,HS,Gov,Married,1,16796.53,4044.7,1862.35,1294.95,943.96,717.63,0.0,1164.27,7932.95
27,1,,Healthcare,Married,0,41162.35,8014.14,5742.71,2789.98,1957.26,1213.43,5419.04,2738.19,16025.78
25,2,Bachelor,Retail,Married,2,24679.55,6454.99,2476.8,799.04,542.74,358.45,0.0,2976.65,14047.53
60,2,Master,Retail,Single,1,42698.02,3950.84,3997.36,3016.37,3649.08,2220.12,0.0,2626.25,25864.25
65,1,Bachelor,Retail,Married,0,49922.28,9799.78,4533.07,1754.49,2081.39,2681.72,0.0,6752.73,29071.82
45,2,Master,Manufacturing,Married,1,49948.2,12213.26,3240.81,4660.05,2201.75,4809.81,0.0,10791.38,22822.54
47,1,Master,IT,Single,1,76261.39,16627.72,7325.78,4381.89,3951.6,1049.37,0.0,9604.56,42925.04
48,3,Bachelor,Healthcare,Single,2,32154.97,5025.76,2949.0,2267.33,831.96,526.75,0.0,3928.52,20554.18
47,2,Master,Gov,Single,0,44606.53,9735.38,3576.92,812.88,736.66,3734.75,0.0,7650.7,26009.93
44,2,Bachelor,Retail,Married,1,33612.76,8386.84,2376.02,1990.59,1483.57,1496.23,1981.68,3185.93,15897.82
65,3,HS,IT,Married,1,47736.79,11642.51,5792.62,1599.96,937.02,2311.01,0.0,6895.97,25453.67
53,3,Bachelor,Gov,Single,2,27234.13,5538.17,3150.21,1044.29,1037.39,1286.27,2737.01,5211.43,12440.8
22,3,Bachelor,IT,Married,1,28106.75,7234.78,3333.46,1860.06,1225.71,2252.73,0.0,3123.17,12200.01
36,3,Bachelor,Healthcare,Single,0,31045.91,6071.25,2307.2,2123.82,1986.5,2024.54,0.0,2527.96,16532.6
64,1,HS,Retail,Married,3,48880.26,9779.09,6197.01,3298.0,1333.46,767.79,0.0,7160.54,27504.91
37,2,Bachelor,Manufacturing,Single,3,26912.55,7357.91,3046.08,1456.74,970.73,1605.24,0.0,2082.31,12475.86
27,2,HS,Retail,Single,1,22981.46,3680.31,1849.92,1072.5,1761.44,123.0,0.0,854.15,14494.3
59,1,Master,Finance,Married,3,69329.25,15690.45,7264.16,4818.45,3140.18,5499.47,7236.48,8888.54,25680.06
47,3,Master,Gov,Single,1,30303.22,4407.86,1160.75,1909.7,1162.04,1730.61,4117.39,5073.83,15814.86
45,1,HS,IT,Married,2,52748.58,14547.11,7752.67,5716.69,750.54,1609.78,6040.2,9895.15,16331.59
38,3,Master,Healthcare,Single,0,34263.52,8157.78,3470.09,2009.85,1048.18,1220.2,0.0,4905.05,18357.41
23,3,HS,IT,Single,0,32411.94,9704.48,2254.48,2212.12,1285.67,316.96,0.0,1372.78,16638.23
36,2,Bachelor,IT,Married,1,37287.79,11421.51,4721.58,3222.51,2636.61,1824.1,0.0,5073.37,13461.48
38,2,Master,Finance,Married,1,49179.21,11110.67,3033.28,2661.81,1210.89,983.69,5148.24,8662.17,25030.63
62,3,HS,IT,Married,0,45219.07,6461.73,4741.81,1660.07,2700.53,927.22,7458.71,7634.12,21269.0
32,3,HS,Finance,Single,0,28228.36,5440.27,3169.2,734.98,2113.98,2016.31,0.0,4063.98,14753.61
25,3,PhD,IT,Married,1,31705.19,5891.21,3742.38,2315.31,516.59,1230.24,2214.88,3014.56,15794.6
38,3,HS,Gov,Single,0,17882.85,6040.03,1583.17,1247.95,487.29,1182.79,1850.27,2413.03,5491.35
65,1,HS,IT,Married,0,67584.04,16670.49,6252.2,4266.59,4154.56,5179.27,6900.07,8400.93,24160.86
41,1,Bachelor,Healthcare,Married,1,55716.13,14770.23,7730.15,2424.43,,2922.72,5546.83,8747.65,19848.7
36,1,HS,Healthcare,Married,0,28721.62,9060.52,3102.07,1718.63,1075.05,1086.28,,2043.05,12679.06
50,2,HS,Retail,Married,0,19329.65,5002.71,2283.55,1505.95,974.33,1347.0,2622.91,2574.13,5593.22
49,2,Master,Manufacturing,Married,2,48157.22,11526.74,3450.01,1472.23,316.86,1481.93,2137.82,4461.52,27771.62
32,2,Bachelor,Finance,Married,0,43409.25,12220.1,4633.08,3206.45,2082.14,1949.25,0.0,8200.4,19318.22
64,3,Bachelor,IT,Married,1,57386.81,6170.41,5390.86,3193.95,1086.26,4797.51,3387.41,11847.12,33360.42
46,1,Bachelor,IT,Single,0,64748.93,9787.51,3165.59,3534.64,2671.36,1988.95,0.0,11014.21,43600.88
20,3,HS,Healthcare,Single,4,21808.0,5079.56,1797.9,861.64,774.67,1350.26,1329.59,2920.89,10614.39
37,2,Bachelor,Healthcare,Married,0,49777.77,14011.1,4692.49,3549.46,,2920.2,5637.88,7541.99,17803.42
62,2,PhD,Retail,Single,1,52631.2,11841.75,6311.55,1716.88,1148.26,4382.45,3531.47,3389.38,23698.84
36,1,Master,Retail,Married,2,50264.63,11551.29,2017.35,3255.07,3040.02,1815.92,0.0,6262.89,28584.97
